MONTH,SECTOR,DISTRICT,PSU,HUNIT,HHOLD,SERNO,SEX,BYEAR,BMONTH,AGE,EDU,CUEDU,P21,Q2,Q4,Q6_A,Q47,Q48,Q50,Q51,Q52,employment_status
6,Rural,Colombo,109,7,1,3,Female,2001,7.0,21,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
6,Rural,Colombo,109,7,1,4,Female,2001,4.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Vocational / Technical Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
6,Rural,Colombo,110,2,1,3,Female,1997,6.0,26,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed
6,Rural,Colombo,110,2,1,5,Male,2001,11.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Vocational / Technical Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
6,Rural,Colombo,111,7,1,3,Female,2000,9.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
6,Rural,Colombo,111,7,1,4,Female,2000,9.0,22,Passed Grade 12,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
6,Urban,Colombo,114,9,1,2,Female,2002,4.0,21,Special educational Institutions,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
6,Urban,Colombo,114,9,1,3,Female,1995,12.0,27,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed
6,Urban,Colombo,115,5,1,3,Female,1995,8.0,27, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
6,Urban,Colombo,117,9,1,2,Female,2001,4.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Currently studying/training,1.0,,,,,,,,Employed
6,Urban,Colombo,117,9,1,3,Male,2004,5.0,19,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
6,Urban,Colombo,119,2,1,3,Female,1997,5.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
6,Urban,Colombo,119,6,1,2,Male,1993,12.0,29,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
6,Urban,Colombo,119,6,1,3,Male,2000,2.0,23,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
6,Urban,Colombo,120,4,1,3,Female,1996,11.0,26,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
6,Urban,Colombo,120,8,1,3,Male,2002,12.0,20, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
6,Urban,Colombo,121,5,1,3,Female,1996,4.0,27,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed
6,Urban,Colombo,122,6,1,3,Female,1996,6.0,27, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
6,Urban,Colombo,122,6,1,5,Male,2002,10.0,20,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Currently studying/training,1.0,,,,,,,,Employed
7,Urban,Colombo,123,2,1,2,Female,1997,9.0,25,Passed Grade 9,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,9.0,Not in Labour Force
7,Urban,Colombo,123,6,1,4,Male,2000,12.0,22,Passed Grade 6,Does not attend,Not studying,1.0,,,,,,,,Employed
7,Urban,Colombo,123,10,1,3,Female,2003,10.0,19, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
7,Urban,Colombo,123,10,1,4,Male,2005,8.0,17,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
7,Urban,Colombo,123,10,1,5,Female,1999,5.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
7,Urban,Colombo,124,4,1,3,Male,2001,6.0,22,Passed Grade 9,Does not attend,Not studying,1.0,,,,,,,,Employed
7,Urban,Colombo,124,4,1,4,Female,2005,3.0,18,Passed Grade 6,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
7,Rural,Colombo,126,4,1,3,Female,2006,7.0,17,Passed Grade 10,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
7,Urban,Colombo,127,9,1,3,Female,1999,4.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,1.0,,,,,,,,Employed
7,Urban,Colombo,129,7,1,3,Female,1995,3.0,28,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed
7,Urban,Colombo,129,7,1,4,Male,2001,11.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
7,Rural,Colombo,130,7,1,2,Female,2005,8.0,17, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
7,Rural,Colombo,130,7,1,3,Female,2006,10.0,16,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,9.0,Not in Labour Force
7,Rural,Colombo,131,1,1,3,Male,2005,12.0,17,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
7,Rural,Colombo,131,1,1,4,Female,2000,11.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
7,Rural,Colombo,132,1,1,2,Female,1997,11.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,1.0,,,,,,,,Employed
7,Rural,Colombo,132,7,1,3,Female,2001,11.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Vocational / Technical Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
7,Rural,Colombo,132,7,1,4,Female,2005,6.0,18,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
7,Urban,Colombo,134,5,1,4,Female,2003,4.0,20,Passed Grade 12,Vocational / Technical Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
7,Urban,Colombo,136,2,1,3,Female,1995,9.0,27,Degree ,Other Educational Institution,Currently studying/training,1.0,,,,,,,,Employed
7,Urban,Colombo,136,10,1,5,Male,2000,4.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,Vocational / Technical Institution,Currently studying/training,1.0,,,,,,,,Employed
7,Urban,Colombo,136,10,1,6,Male,2002,1.0,21,Passed G.C.E.(O/L)/ N.C.G.E. ,Vocational / Technical Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
7,Urban,Colombo,138,7,1,3,Male,1994,12.0,28,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed
7,Urban,Colombo,140,9,1,3,Female,2002,4.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
7,Urban,Colombo,140,9,1,4,Male,2005,11.0,17,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
7,Urban,Colombo,142,2,1,3,Male,1999,11.0,23,Degree ,Does not attend,Currently studying/training,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
7,Urban,Colombo,142,2,1,4,Male,2004,11.0,18,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
8,Urban,Colombo,143,8,1,2,Female,1999,2.0,24,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
8,Urban,Colombo,144,3,1,3,Male,2002,4.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
8,Urban,Colombo,145,2,1,1,Female,1994,2.0,29,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Currently studying/training,2.0,2.0,2.0,1.0,2.0,6.0,2.0,2.0,Not in Labour Force
8,Urban,Colombo,146,10,1,2,Male,2002,4.0,21,Passed G.C.E.(O/L)/ N.C.G.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
8,Urban,Colombo,148,10,1,1,Male,1995,5.0,28,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
8,Urban,Colombo,148,10,1,2,Female,1999,3.0,24,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
8,Urban,Colombo,149,7,1,3,Female,1994,6.0,29,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
8,Rural,Colombo,150,1,1,3,Female,2005,8.0,18,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
8,Rural,Colombo,150,10,1,3,Female,2007,5.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
8,Rural,Colombo,151,4,1,3,Female,2006,8.0,17,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
8,Urban,Colombo,153,6,1,3,Male,1998,3.0,25,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
8,Urban,Colombo,154,1,1,4,Male,2003,2.0,20,Passed G.C.E.(O/L)/ N.C.G.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
8,Urban,Colombo,154,1,1,5,Female,2004,9.0,18,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
8,Urban,Colombo,154,1,1,6,Female,2006,5.0,17,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
8,Urban,Colombo,156,7,1,2,Male,1994,10.0,28,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
8,Urban,Colombo,156,7,1,3,Female,1995,4.0,28,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
8,Urban,Colombo,157,9,1,3,Male,9999,,26,Degree ,Vocational / Technical Institution,Currently studying/training,1.0,,,,,,,,Employed
8,Urban,Colombo,160,2,1,3,Male,1998,10.0,24,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
8,Urban,Colombo,162,5,1,3,Male,2002,2.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
8,Urban,Colombo,162,5,1,4,Male,2004,4.0,19,Passed G.C.E.(O/L)/ N.C.G.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
8,Urban,Colombo,162,5,1,5,Female,2004,4.0,19,Passed G.C.E.(O/L)/ N.C.G.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
8,Urban,Colombo,162,5,1,6,Male,2004,4.0,19,Passed G.C.E.(O/L)/ N.C.G.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
9,Urban,Colombo,164,1,1,2,Female,2001,5.0,22,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
9,Urban,Colombo,164,6,1,2,Female,1994,4.0,29,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
9,Urban,Colombo,164,6,1,3,Female,1998,7.0,25,Passed Grade 12,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
9,Urban,Colombo,165,4,1,3,Male,2007,2.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,1.0,2.0,7.0,2.0,1.0,Not in Labour Force
9,Rural,Colombo,166,4,1,4,Female,1993,11.0,29,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed
9,Urban,Colombo,167,8,1,3,Female,2005,7.0,18,Passed G.C.E.(O/L)/ N.C.G.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
9,Rural,Colombo,170,9,1,3,Male,2008,6.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
9,Rural,Colombo,171,4,1,3,Female,2007,7.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
9,Rural,Colombo,171,10,1,3,Male,1996,5.0,27, Passed G.C.E.(A/L)/ H.N.C.E. ,Vocational / Technical Institution,Currently studying/training,1.0,,,,,,,,Employed
9,Rural,Colombo,171,10,1,4,Female,2003,4.0,20, Passed G.C.E.(A/L)/ H.N.C.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
9,Urban,Colombo,174,5,1,3,Female,2001,5.0,22,Degree ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
9,Urban,Colombo,175,2,1,2,Female,1994,8.0,29,Passed Grade 9,Does not attend,Not studying,1.0,,,,,,,,Employed
9,Urban,Colombo,175,7,1,1,Male,1994,5.0,29,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
9,Urban,Colombo,175,7,1,2,Female,1994,5.0,29,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
9,Urban,Colombo,178,2,1,5,Male,1997,1.0,26,Passed Grade 10,Other Educational Institution,Currently studying/training,1.0,,,,,,,,Employed
9,Urban,Colombo,178,9,1,4,Male,2007,3.0,16,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
9,Urban,Colombo,179,10,1,3,Female,2007,4.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
9,Urban,Colombo,181,1,1,4,Female,2007,5.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
9,Urban,Colombo,181,6,1,3,Male,2005,1.0,18,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
9,Urban,Colombo,181,6,1,4,Female,2007,12.0,15,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
10,Urban,Colombo,183,8,1,3,Female,2002,6.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
10,Urban,Colombo,183,8,1,4,Female,2006,6.0,17,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
10,Urban,Colombo,184,2,1,3,Female,2005,4.0,18,Passed Grade 9,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
10,Urban,Colombo,184,2,1,4,Female,1999,4.0,24,No Schooling,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
10,Urban,Colombo,185,1,1,1,Female,2001,9.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Vocational / Technical Institution,Currently studying/training,1.0,,,,,,,,Employed
10,Urban,Colombo,185,1,1,2,Male,2000,2.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
10,Rural,Colombo,186,1,1,1,Male,1993,12.0,29,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
10,Urban,Colombo,187,2,1,3,Male,1996,1.0,27,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
10,Urban,Colombo,187,2,1,4,Female,2001,8.0,22,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
10,Urban,Colombo,187,2,1,5,Female,1996,7.0,27,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
10,Urban,Colombo,187,2,1,7,Male,1998,7.0,25,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
10,Urban,Colombo,189,8,1,3,Female,2002,11.0,20, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
10,Urban,Colombo,189,8,1,4,Female,2006,2.0,17,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
10,Rural,Colombo,190,4,1,5,Male,2007,1.0,16,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
10,Rural,Colombo,190,4,1,6,Female,2008,3.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
10,Rural,Colombo,192,3,1,3,Male,1996,7.0,27,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
10,Rural,Colombo,192,3,1,4,Female,2002,7.0,21,Passed G.C.E.(O/L)/ N.C.G.E. ,University,Currently studying/training,1.0,,,,,,,,Employed
10,Rural,Colombo,192,3,1,6,Female,2004,8.0,19,Passed Grade 10,Vocational / Technical Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
10,Urban,Colombo,193,6,1,3,Male,2001,8.0,22,Passed Grade 12,Does not attend,Currently studying/training,1.0,,,,,,,,Employed
10,Urban,Colombo,194,10,1,2,Male,2001,8.0,22,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
10,Urban,Colombo,196,4,1,1,Male,2000,11.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,1.0,,,,,,,,Employed
10,Urban,Colombo,196,4,1,3,Male,1999,7.0,24,Degree ,Other Educational Institution,Currently studying/training,1.0,,,,,,,,Employed
10,Urban,Colombo,197,9,1,3,Female,2006,1.0,17,Passed Grade 10,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
10,Urban,Colombo,198,7,1,3,Female,1999,8.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
10,Urban,Colombo,199,2,1,3,Male,2006,12.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,1.0,2.0,7.0,2.0,1.0,Not in Labour Force
10,Urban,Colombo,199,6,1,4,Female,1999,9.0,24,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
10,Urban,Colombo,200,2,1,3,Female,2000,1.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
10,Urban,Colombo,201,9,1,3,Male,2003,11.0,19, Passed G.C.E.(A/L)/ H.N.C.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
10,Urban,Colombo,201,9,1,4,Male,2008,4.0,15,Passed Grade 8,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Urban,Colombo,203,5,1,3,Female,2007,10.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Urban,Colombo,203,10,1,4,Male,1998,6.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
11,Urban,Colombo,205,8,1,2,Female,2004,5.0,19,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
11,Rural,Colombo,209,5,1,3,Male,1999,7.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
11,Rural,Colombo,209,9,1,2,Male,1997,12.0,25,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
11,Rural,Colombo,210,6,1,3,Male,1997,7.0,26,Degree ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,1.0,2.0,7.0,2.0,1.0,Not in Labour Force
11,Rural,Colombo,210,10,1,3,Female,2000,6.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Currently studying/training,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
11,Rural,Colombo,210,10,1,4,Female,2006,11.0,17,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Rural,Colombo,210,10,1,5,Female,2008,7.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Urban,Colombo,211,3,1,2,Male,2000,10.0,23,Passed Grade 12,Does not attend,Currently studying/training,2.0,2.0,2.0,1.0,2.0,9.0,1.0,,Not in Labour Force
11,Urban,Colombo,211,3,1,3,Male,2005,1.0,18,Passed G.C.E.(O/L)/ N.C.G.E. ,University,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Urban,Colombo,211,3,1,4,Male,2000,9.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,Vocational / Technical Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Rural,Colombo,212,5,1,2,Female,2003,9.0,20, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Urban,Colombo,214,3,1,2,Female,1997,9.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Urban,Colombo,220,2,1,4,Female,2008,9.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Urban,Colombo,220,6,1,3,Female,1998,3.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
11,Urban,Colombo,221,1,1,3,Male,2003,2.0,20, Passed G.C.E.(A/L)/ H.N.C.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Urban,Colombo,221,1,1,4,Male,2004,10.0,19,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Urban,Colombo,221,6,1,2,Male,1995,8.0,28, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Currently studying/training,1.0,,,,,,,,Employed
11,Urban,Colombo,222,2,1,3,Female,1999,5.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
11,Urban,Colombo,222,9,1,3,Female,2003,5.0,20, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Urban,Colombo,224,2,1,3,Male,1995,10.0,28, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,1.0,,,,,,,,Employed
12,Urban,Colombo,227,2,1,2,Female,1994,10.0,29,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
12,Urban,Colombo,228,5,1,3,Female,2002,5.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
12,Rural,Colombo,229,2,1,3,Female,2003,8.0,20, Passed G.C.E.(A/L)/ H.N.C.E. ,Vocational / Technical Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Rural,Colombo,229,2,1,4,Male,2005,10.0,18,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Rural,Colombo,230,7,1,4,Male,1995,1.0,28,Degree ,Does not attend,Not studying,1.0,,,,,,,,Employed
12,Urban,Colombo,233,2,1,5,Male,2003,8.0,20,Passed G.C.E.(O/L)/ N.C.G.E. ,Vocational / Technical Institution,Currently studying/training,1.0,,,,,,,,Employed
12,Urban,Colombo,233,2,1,6,Male,2008,11.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Urban,Colombo,233,9,1,3,Female,1999,4.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Urban,Colombo,233,9,1,4,Female,2002,4.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Urban,Colombo,233,9,1,5,Male,2006,9.0,17,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Urban,Colombo,235,1,1,2,Male,2003,3.0,20,Passed G.C.E.(O/L)/ N.C.G.E. ,Other Educational Institution,Currently studying/training,1.0,,,,,,,,Employed
12,Urban,Colombo,235,1,1,3,Male,2003,10.0,20,Passed G.C.E.(O/L)/ N.C.G.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Urban,Colombo,235,7,1,3,Male,2003,10.0,20,Passed Grade 10,Other Educational Institution,Currently studying/training,1.0,,,,,,,,Employed
12,Urban,Colombo,235,7,1,4,Female,2007,6.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Urban,Colombo,237,8,1,5,Male,2005,3.0,18,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Urban,Colombo,237,8,1,6,Female,2006,11.0,17,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Urban,Colombo,238,4,1,3,Female,2008,2.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Urban,Colombo,239,1,1,4,Male,1998,2.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
12,Urban,Colombo,239,1,1,5,Male,2004,12.0,19,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
